Date,Open,High,Low,Close,Adj Close,Volume
13/09/2019,67,69.5,64.099998,68.550003,68.550003,278285524
16/09/2019,67.599998,68.199997,65.949997,67.050003,67.050003,128189225
17/09/2019,67.099998,68.800003,64.650002,65.099998,65.099998,150932029
18/09/2019,66,66.449997,61.700001,64.099998,64.099998,186937027
19/09/2019,64.699997,64.800003,53,54.099998,54.099998,321270950
20/09/2019,53.700001,59.900002,52.700001,55.5,55.5,398347296
23/09/2019,57,57.5,52.900002,55.450001,55.450001,221169297
24/09/2019,54.900002,57.650002,53.549999,56.049999,56.049999,171828060
25/09/2019,55.900002,56.849998,53.099998,53.700001,53.700001,152430784
26/09/2019,53.900002,54.25,50.549999,51.049999,51.049999,249670424
27/09/2019,50,52.900002,48.400002,48.75,48.75,306867611
30/09/2019,48.25,49.099998,40.950001,41.400002,41.400002,356666325
01/10/2019,42,44.299999,29,32,32,808959169
03/10/2019,35.200001,43.450001,35.200001,42.5,42.5,584506441
04/10/2019,45,45.900002,40.950001,42.150002,42.150002,512643766
07/10/2019,45.950001,46.799999,42.799999,45.650002,45.650002,355287494
09/10/2019,45.450001,45.450001,41.049999,43.25,43.25,343533101
10/10/2019,41.700001,42.700001,40.150002,40.950001,40.950001,207266038
11/10/2019,41,42,37,39.599998,39.599998,339478520
14/10/2019,39.900002,41.5,38.799999,40.099998,40.099998,223727101
15/10/2019,41.099998,41.450001,39,40.599998,40.599998,193601940
16/10/2019,40.599998,42.049999,39.799999,41.049999,41.049999,188799876
17/10/2019,41.900002,48.200001,40.700001,47.400002,47.400002,422749767
18/10/2019,46.599998,52.700001,46,51.400002,51.400002,441645534
22/10/2019,53,56.599998,50.25,51.799999,51.799999,407437580
23/10/2019,51.799999,53.5,49.200001,51.200001,51.200001,296722600
24/10/2019,51.200001,52.549999,47.450001,48.299999,48.299999,230787323
25/10/2019,48.650002,54.299999,45.75,52.150002,52.150002,346577924
27/10/2019,55.200001,56.450001,54.150002,54.75,54.75,74989099
29/10/2019,54.349998,59.900002,53.099998,58.150002,58.150002,368611147
30/10/2019,59.099998,59.450001,56,56.799999,56.799999,256297926
31/10/2019,56.099998,78.699997,54.900002,70.400002,70.400002,836967454
01/11/2019,71,71.849998,65,66.599998,66.599998,431574597
04/11/2019,59.950001,71.300003,56.650002,66.150002,66.150002,420997681
05/11/2019,70.300003,72,67.199997,68.300003,68.300003,294896159
06/11/2019,68.550003,71.150002,67.550003,68.699997,68.699997,226082900
07/11/2019,68,69.300003,66,66.449997,66.449997,189859140
08/11/2019,65.900002,72.300003,64.300003,68.949997,68.949997,413106980
11/11/2019,70,73.550003,69.150002,73,73,263947818
13/11/2019,74.400002,75.300003,67.099998,68.199997,68.199997,317911123
14/11/2019,68.849998,70.800003,67.099998,68.75,68.75,195114955
15/11/2019,69.199997,70.199997,68.300003,68.699997,68.699997,129526064
18/11/2019,69.25,69.25,65.400002,65.849998,65.849998,178150594
19/11/2019,65,67.25,63.049999,64.150002,64.150002,239228500
20/11/2019,62.099998,66.449997,62,65.849998,65.849998,229215332
21/11/2019,66.900002,66.900002,63.799999,64.25,64.25,133531524
22/11/2019,64.25,66.150002,64,64.800003,64.800003,121791625
25/11/2019,64.949997,65.5,62.299999,63.75,63.75,171923335
26/11/2019,64.599998,67.5,62.549999,63.150002,63.150002,399791670
27/11/2019,68.099998,69,65.650002,68.25,68.25,254612192
28/11/2019,69,70.650002,68.349998,70.050003,70.050003,223021365
29/11/2019,72,74,67.550003,68.300003,68.300003,428332393
02/12/2019,69,69.300003,63.049999,64.050003,64.050003,361756071
03/12/2019,64.099998,65.25,59,59.5,59.5,297142445
04/12/2019,58.549999,63.450001,56.650002,63,63,340845428
05/12/2019,63,64,60.849998,62.099998,62.099998,224990595
06/12/2019,60.099998,60.75,55.150002,56,56,282441286
09/12/2019,56,58.849998,53.75,56.25,56.25,314839590
10/12/2019,54.799999,56.349998,48.549999,50.549999,50.549999,345518744
11/12/2019,47.25,49.400002,40.75,42.799999,42.799999,661012673
12/12/2019,43.150002,48.799999,42.799999,45.349998,45.349998,398199436
13/12/2019,45.5,47.650002,45.400002,46.650002,46.650002,201459985
16/12/2019,47.25,48,45.950001,46.799999,46.799999,172273653
17/12/2019,47.400002,48.200001,46.849998,47.599998,47.599998,130789036
18/12/2019,48,48.200001,46,46.75,46.75,130282558
19/12/2019,46,51.400002,44.950001,49.900002,49.900002,307936405
20/12/2019,49.5,53.5,48.299999,51.400002,51.400002,359647922
23/12/2019,50.75,52.299999,48.700001,49.650002,49.650002,276776855
24/12/2019,50.150002,52,50.049999,51.200001,51.200001,242779981
26/12/2019,51,51.599998,48.25,48.650002,48.650002,216380349
27/12/2019,49.5,49.75,47.650002,48,48,154956583
30/12/2019,47.900002,48.950001,46.650002,47.349998,47.349998,152510288
31/12/2019,47.299999,48.049999,46.349998,46.950001,46.950001,141422188
01/01/2020,46.950001,47.5,46.5,46.650002,46.650002,102291841
02/01/2020,46.799999,48.5,46.400002,47.349998,47.349998,122242838
03/01/2020,47.349998,48.25,46.849998,47.099998,47.099998,94827592
06/01/2020,46.75,46.75,45,45.150002,45.150002,102880221
07/01/2020,45.700001,46.400002,43.950001,45.049999,45.049999,111094678
08/01/2020,46.25,47.200001,45.299999,46.049999,46.049999,140074287
09/01/2020,47,48.5,46.299999,47.299999,47.299999,152025694
10/01/2020,47.950001,48.349998,43.799999,44.75,44.75,303072426
13/01/2020,43.400002,43.900002,41.049999,42.099998,42.099998,194734026
14/01/2020,41.75,41.75,36.549999,38.549999,38.549999,314975429
15/01/2020,38.450001,41.099998,36.650002,39.75,39.75,400694734
16/01/2020,40.150002,40.900002,39.75,39.950001,39.950001,126354618
17/01/2020,37.599998,39.549999,37,39.25,39.25,125635833
20/01/2020,39.5,40.200001,38.450001,38.650002,38.650002,89703186
21/01/2020,38.599998,39.200001,38.099998,38.349998,38.349998,67215936
22/01/2020,38.700001,39,38,38.450001,38.450001,62400795
23/01/2020,38.549999,41.400002,38.349998,40.950001,40.950001,178774952
24/01/2020,41.200001,45,41.099998,42.799999,42.799999,289854100
27/01/2020,42.299999,43.450001,41.849998,42.400002,42.400002,134241973
28/01/2020,42.5,43.299999,41.25,41.650002,41.650002,106167368
29/01/2020,41.849998,42.349998,41,41.200001,41.200001,141475654
30/01/2020,40.799999,40.849998,38.549999,39.049999,39.049999,150556233
31/01/2020,39.299999,40.200001,38.700001,39.25,39.25,117636393
03/02/2020,37.950001,38.400002,35.700001,36,36,148030362
04/02/2020,36.150002,36.400002,34.450001,34.950001,34.950001,138230643
05/02/2020,35.099998,39.700001,34.049999,37.599998,37.599998,281100614
06/02/2020,37.900002,39.5,37.799999,38.549999,38.549999,135268292
07/02/2020,38.799999,39.950001,38.150002,38.700001,38.700001,127163152
10/02/2020,40,40.75,37.099998,37.549999,37.549999,142245961
11/02/2020,37.75,38.099998,36.700001,36.849998,36.849998,96791648
12/02/2020,36.75,36.75,35.049999,35.200001,35.200001,101372754
13/02/2020,36.950001,38,36,37.200001,37.200001,168339964
14/02/2020,37.5,40.200001,37.5,38.900002,38.900002,187898337
17/02/2020,39.5,40.099998,36.599998,37.150002,37.150002,116075992
18/02/2020,37.349998,37.5,33.650002,35.049999,35.049999,229070225
19/02/2020,34,36.200001,33.599998,35.299999,35.299999,127701131
20/02/2020,35.299999,36.5,34.650002,35.450001,35.450001,119436898
24/02/2020,35.5,35.900002,34.150002,34.950001,34.950001,105851722
25/02/2020,35.25,36,34.75,35.150002,35.150002,88184594
26/02/2020,34.900002,37.049999,34.450001,36.549999,36.549999,149229469
27/02/2020,37.299999,37.950001,36,36.799999,36.799999,164315370
28/02/2020,35.150002,35.849998,34.299999,34.599998,34.599998,141720001
02/03/2020,35.200001,35.549999,29.799999,31.549999,31.549999,127750922
03/03/2020,32.450001,33.299999,30.5,31.200001,31.200001,164268356
04/03/2020,31.5,31.700001,28.700001,29.299999,29.299999,202851281
05/03/2020,29.4,37.849998,28,36.799999,36.799999,784703310
06/03/2020,33.150002,33.150002,5.65,16.15,16.15,191175895
09/03/2020,17,22.799999,16.200001,21.25,21.25,727555369
11/03/2020,23.35,29.6,23.35,28.799999,28.799999,413642132
12/03/2020,28.700001,28.700001,17.450001,25.049999,25.049999,337764206
13/03/2020,22.549999,27.700001,21.35,25.549999,25.549999,276659418
16/03/2020,26.700001,40.400002,26.049999,37.099998,37.099998,166519072
17/03/2020,40.799999,64.900002,40.799999,58.650002,58.650002,223459530
18/03/2020,64.5,87.300003,49.900002,60.450001,60.450001,364133191
19/03/2020,61.650002,61.799999,42.799999,53.849998,53.849998,147322500
20/03/2020,59.200001,67.300003,41.25,45.849998,45.849998,118188727
23/03/2020,41.299999,49.5,39.25,39.75,39.75,93892480
24/03/2020,43.650002,43.700001,34.549999,35,35,79655385
25/03/2020,35.299999,35.5,28.5,29.6,29.6,95151977
26/03/2020,29.35,31,25.200001,26.6,26.6,119555918
27/03/2020,29.049999,33.25,26,26.35,26.35,118571420
30/03/2020,27.65,27.700001,24.549999,24.9,24.9,54980358
31/03/2020,25.549999,25.549999,22.049999,22.450001,22.450001,75256060
01/04/2020,22,24.65,20.25,23.950001,23.950001,90370313
03/04/2020,24.5,24.950001,22.799999,24.1,24.1,45325371
07/04/2020,25.4,25.4,23.799999,24.549999,24.549999,35065244
08/04/2020,24.5,25.5,23.299999,24.75,24.75,37246322
09/04/2020,25,25.299999,24.5,24.9,24.9,26334203
13/04/2020,25,25,23.549999,24.1,24.1,26106950
15/04/2020,24.1,25.950001,23.85,24.5,24.5,39619283
16/04/2020,24.299999,24.950001,24.049999,24.6,24.6,18765781
17/04/2020,25.1,25.5,24.700001,25.1,25.1,26604581
20/04/2020,25.6,30.1,25.1,29.450001,29.450001,114972573
21/04/2020,29.4,30.450001,27.549999,29.65,29.65,76221038
22/04/2020,29,30.299999,28.799999,29.6,29.6,35024548
23/04/2020,29.6,29.9,27.85,28.299999,28.299999,33486481
24/04/2020,28.049999,28.15,26.299999,26.6,26.6,34134425
27/04/2020,26.799999,27.700001,25.9,27.049999,27.049999,32510358
28/04/2020,27.25,27.799999,26.85,27.25,27.25,18702865
29/04/2020,27,29.35,26.6,28.049999,28.049999,42484371
30/04/2020,28.700001,28.950001,27.700001,27.9,27.9,32086688
04/05/2020,27.5,27.65,26.6,27.049999,27.049999,22741985
05/05/2020,27.4,27.65,26.5,26.6,26.6,16869306
06/05/2020,26.4,26.75,25,26.299999,26.299999,22880846
07/05/2020,25.75,31.549999,25.549999,28.1,28.1,99669448
08/05/2020,28.1,28.799999,26.65,27.049999,27.049999,28709680
11/05/2020,27.25,28.049999,26.700001,27.799999,27.799999,29803681
12/05/2020,27.700001,28.4,26.85,27.950001,27.950001,21395640
13/05/2020,29,29.450001,28.1,28.65,28.65,25818551
14/05/2020,28.4,28.799999,27.9,28.200001,28.200001,13376096
15/05/2020,28.200001,29,27.299999,28.700001,28.700001,23445802
18/05/2020,28.65,28.65,26.799999,27.549999,27.549999,20466541
19/05/2020,27.700001,28,27.1,27.4,27.4,16161584
20/05/2020,27.15,27.6,27.1,27.15,27.15,9932936
21/05/2020,27.200001,27.6,26.799999,26.9,26.9,12104336
22/05/2020,26.950001,27,26,26.549999,26.549999,14604330
26/05/2020,26.950001,28.15,26.35,27.4,27.4,19431745
27/05/2020,27.450001,27.9,27.35,27.6,27.6,12273157
28/05/2020,27.85,28.799999,26.85,27,27,27672133
29/05/2020,26.5,27.4,26.5,26.85,26.85,15147150
01/06/2020,27.549999,27.6,27,27.15,27.15,11174742
02/06/2020,27.25,27.4,27.049999,27.15,27.15,9992679
03/06/2020,27.6,29.4,27.25,27.950001,27.950001,31711143
04/06/2020,28,28.700001,27.799999,27.950001,27.950001,12147977
05/06/2020,28,29.200001,28,28.85,28.85,18867551
08/06/2020,29.6,32,29,30.6,30.6,49257020
09/06/2020,31,31.6,29.700001,29.85,29.85,23134107
10/06/2020,30.35,30.75,30,30.4,30.4,15646728
11/06/2020,30.6,31.700001,29.6,29.799999,29.799999,20832320
12/06/2020,28,29.700001,28,29.5,29.5,12411225
15/06/2020,30,30.799999,28.799999,29,29,13439069
16/06/2020,29.5,29.950001,27.549999,28.4,28.4,22459034
17/06/2020,27.35,28.299999,27.049999,27.65,27.65,12790776
18/06/2020,27.700001,28.200001,27.4,28,28,11550447
19/06/2020,28.200001,28.299999,27.9,28,28,9274835
22/06/2020,28.1,28.5,27.35,27.75,27.75,19374366
23/06/2020,27.799999,27.799999,27.4,27.549999,27.549999,16731250
24/06/2020,27.799999,27.799999,27.049999,27.049999,27.049999,14013891
25/06/2020,27.049999,27.25,26.549999,27,27,9661441
26/06/2020,27.200001,27.25,26.6,26.75,26.75,12130118
29/06/2020,26.799999,26.9,26,26.1,26.1,10631833
30/06/2020,26.5,26.6,25.5,25.6,25.6,16159682
01/07/2020,25.75,28.35,25,26.9,26.9,27482989
02/07/2020,27.299999,27.299999,26.049999,26.25,26.25,15594665
03/07/2020,26.5,26.549999,25.799999,26.15,26.15,14789015
06/07/2020,26.4,26.450001,25.950001,26.049999,26.049999,12731540
07/07/2020,26.049999,26.1,25.5,25.75,25.75,19463491
08/07/2020,25.200001,27.1,24,26.049999,26.049999,33209234
09/07/2020,27.5,27.5,26.200001,26.65,26.65,42165092
10/07/2020,26.700001,26.75,24.200001,25.549999,25.549999,54310633
13/07/2020,22.049999,23.5,21,22.049999,22.049999,70078860
14/07/2020,21.799999,21.799999,20.299999,20.950001,20.950001,36850817
15/07/2020,20.5,22,20.299999,20.450001,20.450001,43240230
16/07/2020,20,20.25,18.700001,19.200001,19.200001,38190777
17/07/2020,18.4,20.4,18.1,19.799999,19.799999,71202774
20/07/2020,19.799999,19.950001,18.700001,19.450001,19.450001,36858480
21/07/2020,19,19.450001,18.799999,19.299999,19.299999,27565157
22/07/2020,18.65,19,18.049999,18.25,18.25,47887319
23/07/2020,14.6,16.450001,14.6,14.75,14.75,453366646
24/07/2020,14,14.4,13.55,13.65,13.65,455328516
27/07/2020,12.3,12.3,12.3,12.3,12.3,299492432
28/07/2020,11.1,11.95,11.1,11.9,11.9,1057366999
29/07/2020,12,12.3,11.65,11.7,11.7,596420949
30/07/2020,11.95,12.1,11.85,11.95,11.95,224033242
31/07/2020,12.05,12.1,11.9,11.95,11.95,120243755
03/08/2020,12,12.05,11.9,12,12,90175030
04/08/2020,12.3,12.4,12.15,12.25,12.25,156911412
05/08/2020,12.25,12.85,12.2,12.85,12.85,372809488
06/08/2020,13.45,13.45,13.15,13.45,13.45,426044666
07/08/2020,14,14.1,13.35,14.1,14.1,706275586
10/08/2020,14.5,14.8,14.3,14.8,14.8,221529507
11/08/2020,15.5,15.5,15.5,15.5,15.5,34750719
12/08/2020,16.25,16.25,16.25,16.25,16.25,31868213
13/08/2020,17.049999,17.049999,15.65,15.85,15.85,722489696
14/08/2020,15.9,15.9,15.1,15.1,15.1,190647399
17/08/2020,14.7,14.9,14.35,14.35,14.35,276737240
18/08/2020,14.1,15.05,13.9,15.05,15.05,404132200
19/08/2020,15.5,15.8,15.35,15.8,15.8,257838316
20/08/2020,15.8,16.4,15.35,15.75,15.75,401468763
21/08/2020,16,16.1,15.3,15.55,15.55,146216818
24/08/2020,15.25,15.45,14.8,14.8,14.8,331316063
25/08/2020,14.75,15,14.35,14.75,14.75,206492592
26/08/2020,14.85,14.9,14.6,14.65,14.65,107557951
27/08/2020,14.75,14.9,14.6,14.7,14.7,99011520
28/08/2020,15.1,15.4,14.9,15,15,273107176
31/08/2020,15.35,15.6,14.3,14.35,14.35,244889307
01/09/2020,14.35,15,13.95,14.65,14.65,170999195
02/09/2020,14.8,14.8,14.2,14.4,14.4,94394931
03/09/2020,14.4,14.8,14.2,14.6,14.6,112737222
04/09/2020,14.2,14.45,14.05,14.25,14.25,85850962
07/09/2020,14.25,14.3,14.05,14.1,14.1,86411606
08/09/2020,14.1,14.15,13.9,13.95,13.95,68597182
09/09/2020,13.7,13.75,13.3,13.65,13.65,142131529
10/09/2020,13.75,14.15,13.65,13.9,13.9,93268086
11/09/2020,14.35,14.55,14.25,14.55,14.55,147448491
14/09/2020,14.95,15.25,14.55,14.75,14.75,332717172
15/09/2020,14.85,14.95,14.45,14.55,14.55,83553375
16/09/2020,14.6,14.6,14.2,14.25,14.25,86647887
17/09/2020,14,14.25,13.65,14.1,14.1,99045764
18/09/2020,14.1,14.25,13.95,14,14,63794776
21/09/2020,14,14.05,13.5,13.55,13.55,92759761
22/09/2020,13.5,13.5,12.95,13.2,13.2,125131484
23/09/2020,13.4,13.5,13,13.15,13.15,85126564
24/09/2020,13,13.05,12.75,12.95,12.95,111595285
25/09/2020,13,13.55,13,13.35,13.35,113039504
28/09/2020,13.5,13.85,13.35,13.55,13.55,73586832
29/09/2020,13.6,13.65,13.3,13.35,13.35,65134501
30/09/2020,13.4,13.4,13.1,13.15,13.15,40558694
01/10/2020,13.3,13.5,13.15,13.3,13.3,45034473
05/10/2020,13.45,13.65,13.3,13.35,13.35,52848911
06/10/2020,13.35,13.45,13.15,13.3,13.3,41178408
07/10/2020,13.3,13.3,13.1,13.15,13.15,31461862
08/10/2020,13.2,13.25,13.1,13.1,13.1,36030642
09/10/2020,13.05,13.2,13,13.15,13.15,48956206
12/10/2020,13.2,13.35,12.95,13,13,86131388
13/10/2020,12.95,13.15,12.8,12.95,12.95,63116120
14/10/2020,12.9,12.95,12.8,12.9,12.9,63099710
15/10/2020,12.9,12.9,12.6,12.65,12.65,53991774
16/10/2020,12.55,12.75,12.5,12.65,12.65,60457260
19/10/2020,12.85,13.05,12.8,12.9,12.9,52205071
20/10/2020,12.9,12.95,12.8,12.9,12.9,36303794
21/10/2020,13,13.15,12.65,12.95,12.95,76137706
22/10/2020,12.9,12.95,12.65,12.7,12.7,60841978
23/10/2020,12.7,13.3,12.65,13.3,13.3,73134340
26/10/2020,13.95,13.95,12.9,13.15,13.15,187495012
27/10/2020,13.05,13.1,12.7,12.85,12.85,96603556
28/10/2020,12.8,12.8,12.5,12.5,12.5,98681293
29/10/2020,12.3,12.45,12.15,12.4,12.4,58770634
30/10/2020,12.4,12.6,12.3,12.4,12.4,52710399
02/11/2020,12.45,12.5,12.2,12.25,12.25,49849401
03/11/2020,12.4,12.4,12.25,12.25,12.25,47277462
04/11/2020,12.3,12.4,12.2,12.25,12.25,45799739
05/11/2020,12.25,12.4,12.25,12.3,12.3,32619961
06/11/2020,12.3,12.35,12.2,12.3,12.3,83956341
09/11/2020,12.35,12.9,12.25,12.9,12.9,128615608
10/11/2020,13.5,13.5,13.5,13.5,13.5,80270780
11/11/2020,14.15,14.15,14.15,14.15,14.15,54007188
12/11/2020,14.7,14.7,13.6,14.35,14.35,480646515
13/11/2020,14.25,14.85,13.95,14.55,14.55,232152650
14/11/2020,14.8,14.9,14.5,14.55,14.55,66249326
17/11/2020,14.65,14.7,14.4,14.65,14.65,192776749
18/11/2020,14.65,14.85,14.45,14.7,14.7,207060545
19/11/2020,14.55,14.7,14.05,14.25,14.25,200887914
20/11/2020,14.3,14.65,14.1,14.55,14.55,183959497
23/11/2020,14.65,14.9,14.25,14.55,14.55,305463387
24/11/2020,14.6,14.75,14.5,14.7,14.7,173079102
25/11/2020,14.75,14.75,14.05,14.15,14.15,157534267
26/11/2020,14.15,14.25,13.85,14.1,14.1,126306469
27/11/2020,14.2,14.8,14.05,14.7,14.7,21419226
01/12/2020,15.4,15.4,15.05,15.4,15.4,384256021
02/12/2020,15.7,15.9,14.85,15.45,15.45,311349886
03/12/2020,15.65,15.8,15.25,15.45,15.45,152445535
04/12/2020,15.6,15.6,15.05,15.35,15.35,149691622
07/12/2020,15.65,15.85,15.5,15.75,15.75,193242183
08/12/2020,16,17.299999,16,17.299999,17.299999,562741066
09/12/2020,18.25,19,18.049999,19,19,488175314
10/12/2020,20,20.75,19.15,20.450001,20.450001,662896680
11/12/2020,20.75,20.75,19.450001,19.450001,19.450001,444459632
14/12/2020,19.4,19.450001,18.5,18.5,18.5,136661650
15/12/2020,17.799999,18.450001,17.6,18.299999,18.299999,446734713
16/12/2020,18.700001,19.200001,18.4,18.85,18.85,250939029
17/12/2020,18.9,18.9,18.15,18.25,18.25,131495445
18/12/2020,18.15,19.1,17.549999,18.9,18.9,283132487
21/12/2020,18.950001,19,18,18,18,168955038
22/12/2020,17.4,17.6,17.1,17.299999,17.299999,284913909
23/12/2020,17.5,17.85,17.049999,17.6,17.6,216066991
24/12/2020,17.9,18,17.299999,17.549999,17.549999,124638448
28/12/2020,17.799999,18.200001,17.549999,17.799999,17.799999,149082382
29/12/2020,17.85,18,17.6,17.75,17.75,103589664
30/12/2020,17.700001,17.85,17.450001,17.75,17.75,79131606
31/12/2020,17.75,18.15,17.65,17.85,17.85,125361787
01/01/2021,17.85,18.450001,17.799999,18,18,146080241
04/01/2021,18.4,18.6,17.9,18,18,214860840
05/01/2021,17.950001,18.25,17.75,18,18,172429356
06/01/2021,18.200001,18.4,17.799999,18,18,196901365
07/01/2021,18.200001,18.35,17.85,18,18,157589035
08/01/2021,18.200001,18.299999,17.799999,18.049999,18.049999,183783931
11/01/2021,18.299999,18.549999,17.85,17.950001,17.950001,189373243
12/01/2021,17.85,18.5,17.6,18.049999,18.049999,320993651
13/01/2021,18.15,18.299999,17.15,17.799999,17.799999,280118603
14/01/2021,17.85,18.1,17.6,17.85,17.85,141291865
15/01/2021,17.799999,17.85,17.25,17.6,17.6,163516334
18/01/2021,18.1,18.1,17.450001,17.700001,17.700001,210883697
19/01/2021,17.85,18,17.6,17.9,17.9,128056245
20/01/2021,17.950001,18,17.4,17.65,17.65,196996362
21/01/2021,17.700001,17.799999,17.15,17.25,17.25,229436846
22/01/2021,17.35,17.5,16.75,17,17,220887609
25/01/2021,17.4,17.5,16.25,16.35,16.35,326357534
27/01/2021,16.200001,16.200001,15.7,15.75,15.75,224836150
28/01/2021,15.2,15.4,15,15.05,15.05,312839641
29/01/2021,15.1,15.8,15,15.75,15.75,183110147
01/02/2021,16,16.5,15.45,16.4,16.4,186599301
02/02/2021,16.549999,16.85,16.1,16.549999,16.549999,180587323
03/02/2021,16.65,16.65,16.200001,16.25,16.25,88995339
04/02/2021,16.25,16.549999,16.049999,16.200001,16.200001,129199434
05/02/2021,16.85,17.450001,16.75,16.9,16.9,235552294
08/02/2021,17.15,17.299999,16.9,17.049999,17.049999,132788785
09/02/2021,17.1,17.1,16.6,16.65,16.65,94882109
10/02/2021,16.65,16.700001,16.299999,16.4,16.4,80183508
11/02/2021,16.4,16.700001,16.299999,16.5,16.5,58079419
12/02/2021,16.5,16.549999,16.35,16.4,16.4,47492701
15/02/2021,16.4,16.6,16.15,16.25,16.25,64057989
16/02/2021,16.25,16.35,15.95,16.049999,16.049999,77478438
17/02/2021,16.049999,16.1,15.75,15.9,15.9,87586901
18/02/2021,15.85,16.549999,15.65,16.15,16.15,172725915
19/02/2021,16.15,16.299999,15.85,15.95,15.95,94798271
22/02/2021,16,16,15.55,15.6,15.6,75367244
23/02/2021,15.6,15.75,15.5,15.6,15.6,65178836
24/02/2021,15.8,16.4,15.7,16.1,16.1,100496229
25/02/2021,16.1,16.35,16.049999,16.1,16.1,69277131
26/02/2021,15.8,15.95,15.65,15.75,15.75,115922281
01/03/2021,15.95,16.9,15.75,16.299999,16.299999,182912199
02/03/2021,16.5,16.65,16.25,16.299999,16.299999,82198118
03/03/2021,16.4,16.549999,16.25,16.35,16.35,95262247
04/03/2021,16.25,16.75,16.049999,16.6,16.6,147502225
05/03/2021,16.6,16.9,16.299999,16.35,16.35,102085430
08/03/2021,16.549999,16.65,16.25,16.25,16.25,67424765
09/03/2021,16.25,16.4,15.95,16.049999,16.049999,77245066
10/03/2021,16.1,16.25,16,16.049999,16.049999,44844215
12/03/2021,16,16.25,15.85,15.9,15.9,81941288
15/03/2021,15.7,15.75,15.45,15.65,15.65,80249970
16/03/2021,15.65,15.65,15.4,15.45,15.45,53393224
17/03/2021,15.45,15.55,15.05,15.1,15.1,81186413
18/03/2021,15.2,15.3,14.8,14.9,14.9,92968773
19/03/2021,14.85,15.05,14.3,14.95,14.95,133410477
22/03/2021,14.95,15.1,14.75,14.85,14.85,62159949
23/03/2021,14.9,15.05,14.75,14.9,14.9,61085946
24/03/2021,14.85,15,14.6,14.65,14.65,59903730
25/03/2021,14.65,14.7,14.1,14.2,14.2,110609689
26/03/2021,14.25,14.5,14,14.05,14.05,106766399
30/03/2021,14.15,16.85,14,16.299999,16.299999,336230897
31/03/2021,16.15,16.25,15.4,15.6,15.6,208381534
01/04/2021,15.65,15.85,15.35,15.7,15.7,93196660
05/04/2021,15.85,15.95,15.2,15.5,15.5,83064018
06/04/2021,15.65,15.85,15.5,15.6,15.6,59808985
07/04/2021,15.6,15.7,15.4,15.6,15.6,50497122
08/04/2021,15.65,15.7,15.5,15.55,15.55,45104506
09/04/2021,15.55,15.65,15.4,15.45,15.45,40565587
12/04/2021,15.2,15.25,14.4,14.45,14.45,123708161
13/04/2021,14.4,14.75,14.3,14.7,14.7,79542179
15/04/2021,14.7,14.7,14.4,14.55,14.55,58323051
16/04/2021,14.55,14.8,14.45,14.6,14.6,65324005
19/04/2021,14.2,14.3,14.05,14.2,14.2,75069350
20/04/2021,14.3,14.35,14,14.05,14.05,79998707
22/04/2021,14,14.2,13.9,14.05,14.05,65105485
23/04/2021,14,14.15,13.9,14,14,89475097
26/04/2021,14.05,14.2,14,14.05,14.05,73016298
27/04/2021,14.05,15.05,14,14.75,14.75,127545345
28/04/2021,14.8,15.05,14.75,14.8,14.8,81387698
29/04/2021,14.95,15.15,14.35,14.5,14.5,135559239
30/04/2021,14.5,14.8,14.4,14.55,14.55,98365622
03/05/2021,12.85,14,12.85,13.9,13.9,248997751
04/05/2021,14,14.15,13.8,13.85,13.85,104431586
05/05/2021,13.95,14.05,13.8,13.85,13.85,55591203
06/05/2021,13.9,13.9,13.5,13.55,13.55,122661349
07/05/2021,13.65,13.65,13.3,13.35,13.35,120981135
10/05/2021,13.4,13.45,13.05,13.1,13.1,113970494
11/05/2021,13.1,13.4,13,13.15,13.15,141571542
12/05/2021,13.15,13.75,13.1,13.3,13.3,159663998
14/05/2021,13.4,13.45,13.15,13.2,13.2,85666983
17/05/2021,13.25,13.4,13.25,13.35,13.35,95074257
18/05/2021,13.4,13.5,13.25,13.35,13.35,82571190
19/05/2021,13.35,13.4,13.2,13.3,13.3,87038860
20/05/2021,13.35,13.4,13.15,13.25,13.25,75911849
21/05/2021,13.3,13.4,13.15,13.35,13.35,112270395
24/05/2021,13.35,14.1,13.3,13.85,13.85,300924526
25/05/2021,13.85,13.85,13.45,13.6,13.6,86120404
26/05/2021,13.65,13.7,13.4,13.45,13.45,110243035
27/05/2021,13.5,13.6,13.3,13.4,13.4,211323869
28/05/2021,13.4,13.5,13.3,13.35,13.35,82458603
31/05/2021,13.4,13.6,13.35,13.5,13.5,65555223
01/06/2021,13.5,13.55,13.3,13.35,13.35,59365980
02/06/2021,13.35,13.6,13.35,13.45,13.45,77114380
03/06/2021,13.5,13.6,13.4,13.5,13.5,87413665
04/06/2021,13.55,13.9,13.5,13.75,13.75,183326321
07/06/2021,13.85,15.2,13.8,15.05,15.05,566089990
08/06/2021,15.2,15.55,14.55,14.75,14.75,283140374
09/06/2021,14.85,15.05,14.1,14.2,14.2,224789425
10/06/2021,14.25,14.8,14.2,14.65,14.65,128849317
11/06/2021,14.9,15,14.35,14.4,14.4,135479511
14/06/2021,14.4,14.4,13.9,14.1,14.1,157306721
15/06/2021,14.15,14.35,14.05,14.1,14.1,76892324
16/06/2021,14.15,14.3,14,14,14,77914829
17/06/2021,13.9,14.1,13.7,13.75,13.75,104336143
18/06/2021,13.8,13.9,13.45,13.75,13.75,105351801
